x,y,cluster,keywords,citation,full_name,year
30.337294,17.511219,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the design of systems and protocols for scalable network services.,Mostafa Ammar,2003
28.439203,-2.996365,2,"contributions, software, programming, languages, verification, systems",For contributions to low power design and testing of digital systems.,Niraj Jha,2003
26.135284,-24.925365,2,"contributions, software, programming, languages, verification, systems",For contributions to functional programming languages.,Paul Hudak,2003
-36.61554,-20.78539,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions in pattern recognition and artificial intelligence.,Peter Hart,2003
-35.094593,-26.948503,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions in knowledge discovery and data mining.,Jiawei Han,2003
-48.442978,-6.9061794,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer vision and multimedia information systems.,Ramesh C Jain,2003
18.336706,-7.6139865,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to the engineering of reliable and secure software.,Richard Demillo,2003
38.123444,21.994818,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to Internet architecture and protocols.,Scott J Shenker,2003
-33.39733,-22.740051,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to AI and machine learning.,Stuart Russell,2003
-34.944782,14.822899,8,"human, contributions, interaction, computer, computing, design",For contributions to human-computer interaction.,Thomas Moran,2003
30.685598,13.613779,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the design of dependable systems and networks.,William Sanders,2003
28.828814,30.808151,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to mobile networks.,Yi-Bing Lin,2003
-45.035564,-4.4274626,9,"contributions, vision, computer, graphics, geometry, robotics","For contributions to image understanding and shape similarity, and for advancing the state of the art and the education in Computer Science in Mexico.",Adolfo Guzman,2002
16.9705,-7.8694525,2,"contributions, software, programming, languages, verification, systems",For contributions to the theory and practice of system dependability modeling.,Ambuj Goyal,2002
37.666748,-14.552218,2,"contributions, software, programming, languages, verification, systems",For contributions to VLIW architectures and their compilers.,Bantwal R Rau,2002
-1.7720977,-35.916523,4,"contributions, database, data, management, systems, query","For contributions to database system access methods, concurrency control, and recovery.",David B Lomet,2002
30.766153,25.174997,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to networks of small and large devices.,David Culler,2002
-45.42013,2.020974,9,"contributions, vision, computer, graphics, geometry, robotics","For contributions to computer graphics, particularly non-photorealistic rendering.",David H Salesin,2002
1.4518126,-27.744886,4,"contributions, database, data, management, systems, query","For contributions to reliable, high-performance transaction management.",C. Mohan,2002
-5.01919,-4.837251,3,"computer, contributions, acm, computing, science, years",For leadership in integrating the academic computer science and computational science communities.,Sidney Karin,2002
-20.432035,11.273521,8,"human, contributions, interaction, computer, computing, design",For contributions to social computing and human-computer interaction (HCI) and for service to ACM.,Wendy A Kellogg,2002
-32.983242,-8.162188,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to the design and analysis of algorithms in number theory and computational geometry.,Gary L Miller,2002
-23.68043,-17.29595,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to efficient scalable algorithms.,George Varghese,2002
-7.2991767,7.8152575,5,"contributions, algorithms, theory, complexity, computational, design","For contributions to efficient algorithms to flows, connectivity and matching.",Harold N Gabow,2002
-4.362228,-32.675327,4,"contributions, database, data, management, systems, query",For contributions to database system research and practice.,Jeffrey F Naughton,2002
32.249203,9.009929,4,"contributions, database, data, management, systems, query",For contributions to the understanding of storage systems and their management.,John Wilkes,2002
39.072926,22.476536,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the design and analysis of network protocols and  for technical leadership.,Jon Crowcroft,2002
-15.720756,-0.7843184,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the modeling of and reasoning about uncertainty.,Joseph Halpern,2002
24.783163,32.41493,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to computer systems research in distributed and mobile information access.,Mahadev Satyanarayanan,2002
-10.719173,-19.126379,4,"contributions, database, data, management, systems, query","For contributions to complexity theory, descriptive complexity, and database theory.",Neil Immerman,2002
-35.466347,-4.8389425,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational geometry and for building and strengthening links between this area and many of its applications.,Pankaj Agarwal,2002
42.181,-0.4018376,6,"contributions, parallel, computing, memory, performance, design","For contributions to the design of vector, superscalar, and VLIW architectures, and technical leadership.",Mateo Valero,2002
26.974821,13.163,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to fault-tolerant distributed computing, BSD Unix, and for leadership in the European distributed systems community.",Ozalp Babaoglu,2002
37.259445,-7.5439625,6,"contributions, parallel, computing, memory, performance, design",For contributions to the design and analysis of multithreaded and shared memory multiprocessors and compiler  technology.,Susan Eggers,2002
-33.294777,-22.979525,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to machine learning.,Thomas G Dietterich,2002
